0b1111111111110000000000010,
0b1110100101100001010000110,
0b1110100101000110101011010,
0b1110100100101100000111100,
0b1110100100010001100101010,
0b1110100011110111000100100,
0b1110100011011100100101010,
0b1110100011000010000111100,
0b1110100010100111101011010,
0b1110100010001101010000100,
0b1110100001110010110111010,
0b1110100001011000011111100,
0b1110100000111110001001010,
0b1110100000100011110100100,
0b1110100000001001100001000,
0b1110011111101111001111010,
0b1110011111010100111111000,
0b1110011110111010110000010,
0b1110011110100000100010110,
0b1110011110000110010111000,
0b1110011101101100001100100,
0b1110011101010010000011110,
0b1110011100110111111100010,
0b1110011100011101110110010,
0b1110011100000011110001110,
0b1110011011101001101110110,
0b1110011011001111101101010,
0b1110011010110101101101010,
0b1110011010011011101110100,
0b1110011010000001110001100,
0b1110011001100111110101110,
0b1110011001001101111011100,
0b1110011000110100000010110,
0b1110011000011010001011100,
0b1110011000000000010101100,
0b1110010111100110100001010,
0b1110010111001100101110010,
0b1110010110110010111100110,
0b1110010110011001001100100,
0b1110010101111111011110000,
0b1110010101100101110000110,
0b1110010101001100000101000,
0b1110010100110010011010110,
0b1110010100011000110001110,
0b1110010011111111001010010,
0b1110010011100101100100010,
0b1110010011001011111111110,
0b1110010010110010011100100,
0b1110010010011000111010110,
0b1110010001111111011010100,
0b1110010001100101111011100,
0b1110010001001100011110010,
0b1110010000110011000010000,
0b1110010000011001100111100,
0b1110010000000000001110010,
0b1110001111100110110110100,
0b1110001111001101100000000,
0b1110001110110100001011000,
0b1110001110011010110111100,
0b1110001110000001100101010,
0b1110001101101000010100100,
0b1110001101001111000101010,
0b1110001100110101110111010,
0b1110001100011100101010110,
0b1110001100000011011111100,
0b1110001011101010010101110,
0b1110001011010001001101010,
0b1110001010111000000110010,
0b1110001010011111000000110,
0b1110001010000101111100100,
0b1110001001101100111001110,
0b1110001001010011111000010,
0b1110001000111010111000010,
0b1110001000100001111001100,
0b1110001000001000111100010,
0b1110000111110000000000010,
0b1110000111010111000101110,
0b1110000110111110001100100,
0b1110000110100101010100110,
0b1110000110001100011110010,
0b1110000101110011101001010,
0b1110000101011010110101100,
0b1110000101000010000011000,
0b1110000100101001010010010,
0b1110000100010000100010100,
0b1110000011110111110100010,
0b1110000011011111000111010,
0b1110000011000110011011110,
0b1110000010101101110001100,
0b1110000010010101001000110,
0b1110000001111100100001010,
0b1110000001100011111011000,
0b1110000001001011010110010,
0b1110000000110010110011000,
0b1110000000011010010000110,
0b1110000000000001110000000,
0b1101111111101001010000100,
0b1101111111010000110010100,
0b1101111110111000010101110,
0b1101111110011111111010010,
0b1101111110000111100000010,
0b1101111101101111000111100,
0b1101111101010110110000000,
0b1101111100111110011010000,
0b1101111100100110000101010,
0b1101111100001101110001110,
0b1101111011110101011111110,
0b1101111011011101001110110,
0b1101111011000100111111010,
0b1101111010101100110001010,
0b1101111010010100100100010,
0b1101111001111100011000110,
0b1101111001100100001110100,
0b1101111001001100000101110,
0b1101111000110011111110000,
0b1101111000011011110111110,
0b1101111000000011110010110,
0b1101110111101011101111010,
0b1101110111010011101100110,
0b1101110110111011101011110,
0b1101110110100011101100000,
0b1101110110001011101101100,
0b1101110101110011110000010,
0b1101110101011011110100100,
0b1101110101000011111001110,
0b1101110100101100000000100,
0b1101110100010100001000100,
0b1101110011111100010001110,
0b1101110011100100011100010,
0b1101110011001100101000010,
0b1101110010110100110101010,
0b1101110010011101000011110,
0b1101110010000101010011100,
0b1101110001101101100100010,
0b1101110001010101110110100,
0b1101110000111110001010010,
0b1101110000100110011111000,
0b1101110000001110110101000,
0b1101101111110111001100010,
0b1101101111011111100101000,
0b1101101111000111111110110,
0b1101101110110000011010000,
0b1101101110011000110110010,
0b1101101110000001010100000,
0b1101101101101001110011000,
0b1101101101010010010011010,
0b1101101100111010110100100,
0b1101101100100011010111010,
0b1101101100001011111011010,
0b1101101011110100100000100,
0b1101101011011101000111000,
0b1101101011000101101110100,
0b1101101010101110010111100,
0b1101101010010111000001110,
0b1101101001111111101101010,
0b1101101001101000011010000,
0b1101101001010001000111110,
0b1101101000111001110111000,
0b1101101000100010100111100,
0b1101101000001011011001000,
0b1101100111110100001100000,
0b1101100111011101000000000,
0b1101100111000101110101100,
0b1101100110101110101100000,
0b1101100110010111100011110,
0b1101100110000000011101000,
0b1101100101101001010111010,
0b1101100101010010010010110,
0b1101100100111011001111010,
0b1101100100100100001101010,
0b1101100100001101001100100,
0b1101100011110110001100110,
0b1101100011011111001110100,
0b1101100011001000010001010,
0b1101100010110001010101010,
0b1101100010011010011010100,
0b1101100010000011100001000,
0b1101100001101100101000110,
0b1101100001010101110001100,
0b1101100000111110111011100,
0b1101100000101000000110110,
0b1101100000010001010011010,
0b1101011111111010100001000,
0b1101011111100011110000000,
0b1101011111001101000000000,
0b1101011110110110010001010,
0b1101011110011111100011110,
0b1101011110001000110111100,
0b1101011101110010001100010,
0b1101011101011011100010100,
0b1101011101000100111001110,
0b1101011100101110010010000,
0b1101011100010111101011110,
0b1101011100000001000110100,
0b1101011011101010100010100,
0b1101011011010011111111110,
0b1101011010111101011110000,
0b1101011010100110111101110,
0b1101011010010000011110100,
0b1101011001111010000000010,
0b1101011001100011100011010,
0b1101011001001101000111110,
0b1101011000110110101101000,
0b1101011000100000010011110,
0b1101011000001001111011100,
0b1101010111110011100100010,
0b1101010111011101001110100,
0b1101010111000110111001110,
0b1101010110110000100110010,
0b1101010110011010010011110,
0b1101010110000100000010100,
0b1101010101101101110010100,
0b1101010101010111100011100,
0b1101010101000001010101110,
0b1101010100101011001001010,
0b1101010100010100111101110,
0b1101010011111110110011100,
0b1101010011101000101010010,
0b1101010011010010100010010,
0b1101010010111100011011100,
0b1101010010100110010101110,
0b1101010010010000010001010,
0b1101010001111010001101110,
0b1101010001100100001011100,
0b1101010001001110001010100,
0b1101010000111000001010100,
0b1101010000100010001011110,
0b1101010000001100001110000,
0b1101001111110110010001010,
0b1101001111100000010110000,
0b1101001111001010011011110,
0b1101001110110100100010100,
0b1101001110011110101010100,
0b1101001110001000110011100,
0b1101001101110010111101110,
0b1101001101011101001001000,
0b1101001101000111010101100,
0b1101001100110001100011010,
0b1101001100011011110010000,
0b1101001100000110000001110,
0b1101001011110000010010110,
0b1101001011011010100100110,
0b1101001011000100111000000,
0b1101001010101111001100010,
0b1101001010011001100001110,
0b1101001010000011111000010,
0b1101001001101110010000000,
0b1101001001011000101000110,
0b1101001001000011000010110,
0b1101001000101101011101110,
0b1101001000010111111001110,
0b1101001000000010010111000,
0b1101000111101100110101010,
0b1101000111010111010100110,
0b1101000111000001110101010,
0b1101000110101100010110110,
0b1101000110010110111001100,
0b1101000110000001011101010,
0b1101000101101100000010010,
0b1101000101010110101000010,
0b1101000101000001001111010,
0b1101000100101011110111100,
0b1101000100010110100000110,
0b1101000100000001001011000,
0b1101000011101011110110100,
0b1101000011010110100011000,
0b1101000011000001010000110,
0b1101000010101011111111100,
0b1101000010010110101111010,
0b1101000010000001100000000,
0b1101000001101100010010000,
0b1101000001010111000101000,
0b1101000001000001111001010,
0b1101000000101100101110100,
0b1101000000010111100100110,
0b1101000000000010011100000,
0b1100111111101101010100100,
0b1100111111011000001110000,
0b1100111111000011001000100,
0b1100111110101110000100000,
0b1100111110011001000000110,
0b1100111110000011111110100,
0b1100111101101110111101010,
0b1100111101011001111101010,
0b1100111101000100111110010,
0b1100111100110000000000010,
0b1100111100011011000011010,
0b1100111100000110000111100,
0b1100111011110001001100100,
0b1100111011011100010010110,
0b1100111011000111011010010,
0b1100111010110010100010100,
0b1100111010011101101100000,
0b1100111010001000110110010,
0b1100111001110100000001110,
0b1100111001011111001110100,
0b1100111001001010011100000,
0b1100111000110101101010110,
0b1100111000100000111010100,
0b1100111000001100001011000,
0b1100110111110111011101000,
0b1100110111100010101111110,
0b1100110111001110000011100,
0b1100110110111001011000100,
0b1100110110100100101110100,
0b1100110110010000000101100,
0b1100110101111011011101100,
0b1100110101100110110110100,
0b1100110101010010010000100,
0b1100110100111101101011110,
0b1100110100101001000111110,
0b1100110100010100100101000,
0b1100110100000000000011010,
0b1100110011101011100010100,
0b1100110011010111000010110,
0b1100110011000010100100000,
0b1100110010101110000110010,
0b1100110010011001101001100,
0b1100110010000101001110000,
0b1100110001110000110011010,
0b1100110001011100011001110,
0b1100110001001000000001000,
0b1100110000110011101001100,
0b1100110000011111010011000,
0b1100110000001010111101100,
0b1100101111110110101000110,
0b1100101111100010010101010,
0b1100101111001110000010110,
0b1100101110111001110001010,
0b1100101110100101100000110,
0b1100101110010001010001010,
0b1100101101111101000010110,
0b1100101101101000110101010,
0b1100101101010100101000110,
0b1100101101000000011101100,
0b1100101100101100010011000,
0b1100101100011000001001100,
0b1100101100000100000001000,
0b1100101011101111111001100,
0b1100101011011011110011000,
0b1100101011000111101101100,
0b1100101010110011101001000,
0b1100101010011111100101100,
0b1100101010001011100011000,
0b1100101001110111100001100,
0b1100101001100011100001000,
0b1100101001001111100001100,
0b1100101000111011100010110,
0b1100101000100111100101010,
0b1100101000010011101000110,
0b1100100111111111101101000,
0b1100100111101011110010100,
0b1100100111010111111000110,
0b1100100111000100000000010,
0b1100100110110000001000100,
0b1100100110011100010001110,
0b1100100110001000011100000,
0b1100100101110100100111010,
0b1100100101100000110011100,
0b1100100101001101000000110,
0b1100100100111001001111000,
0b1100100100100101011110000,
0b1100100100010001101110010,
0b1100100011111101111111010,
0b1100100011101010010001010,
0b1100100011010110100100010,
0b1100100011000010111000010,
0b1100100010101111001101010,
0b1100100010011011100011010,
0b1100100010000111111010000,
0b1100100001110100010001110,
0b1100100001100000101010110,
0b1100100001001101000100100,
0b1100100000111001011111010,
0b1100100000100101111010110,
0b1100100000010010010111100,
0b1100011111111110110101000,
0b1100011111101011010011100,
0b1100011111010111110011000,
0b1100011111000100010011100,
0b1100011110110000110100110,
0b1100011110011101010111010,
0b1100011110001001111010100,
0b1100011101110110011110110,
0b1100011101100011000100000,
0b1100011101001111101010000,
0b1100011100111100010001000,
0b1100011100101000111001000,
0b1100011100010101100010000,
0b1100011100000010001100000,
0b1100011011101110110110110,
0b1100011011011011100010100,
0b1100011011001000001111010,
0b1100011010110100111101000,
0b1100011010100001101011100,
0b1100011010001110011011000,
0b1100011001111011001011100,
0b1100011001100111111100110,
0b1100011001010100101111000,
0b1100011001000001100010010,
0b1100011000101110010110100,
0b1100011000011011001011100,
0b1100011000001000000001110,
0b1100010111110100111000100,
0b1100010111100001110000100,
0b1100010111001110101001010,
0b1100010110111011100011000,
0b1100010110101000011101110,
0b1100010110010101011001010,
0b1100010110000010010101110,
0b1100010101101111010011000,
0b1100010101011100010001100,
0b1100010101001001010000110,
0b1100010100110110010000110,
0b1100010100100011010001110,
0b1100010100010000010011110,
0b1100010011111101010110110,
0b1100010011101010011010100,
0b1100010011010111011111010,
0b1100010011000100100100110,
0b1100010010110001101011010,
0b1100010010011110110010110,
0b1100010010001011111011010,
0b1100010001111001000100100,
0b1100010001100110001110100,
0b1100010001010011011001100,
0b1100010001000000100101100,
0b1100010000101101110010100,
0b1100010000011011000000010,
0b1100010000001000001110110,
0b1100001111110101011110100,
0b1100001111100010101110110,
0b1100001111010000000000010,
0b1100001110111101010010100,
0b1100001110101010100101100,
0b1100001110010111111001100,
0b1100001110000101001110100,
0b1100001101110010100100010,
0b1100001101011111111011000,
0b1100001101001101010010110,
0b1100001100111010101011000,
0b1100001100101000000100100,
0b1100001100010101011110110,
0b1100001100000010111001110,
0b1100001011110000010110000,
0b1100001011011101110010110,
0b1100001011001011010000100,
0b1100001010111000101111010,
0b1100001010100110001110110,
0b1100001010010011101111010,
0b1100001010000001010000100,
0b1100001001101110110010110,
0b1100001001011100010101110,
0b1100001001001001111001110,
0b1100001000110111011110100,
0b1100001000100101000100010,
0b1100001000010010101010110,
0b1100001000000000010010010,
0b1100000111101101111010100,
0b1100000111011011100011110,
0b1100000111001001001101110,
0b1100000110110110111000100,
0b1100000110100100100100010,
0b1100000110010010010001000,
0b1100000101111111111110100,
0b1100000101101101101100110,
0b1100000101011011011100000,
0b1100000101001001001100010,
0b1100000100110110111101000,
0b1100000100100100101111000,
0b1100000100010010100001100,
0b1100000100000000010101000,
0b1100000011101110001001100,
0b1100000011011011111110110,
0b1100000011001001110100110,
0b1100000010110111101011110,
0b1100000010100101100011100,
0b1100000010010011011100010,
0b1100000010000001010101110,
0b1100000001101111010000000,
0b1100000001011101001011010,
0b1100000001001011000111010,
0b1100000000111001000100010,
0b1100000000100111000010000,
0b1100000000010101000000100,
0b1100000000000011000000000,
0b1011111111110001000000010,
0b1011111111011111000001100,
0b1011111111001101000011100,
0b1011111110111011000110010,
0b1011111110101001001001110,
0b1011111110010111001110010,
0b1011111110000101010011110,
0b1011111101110011011001110,
0b1011111101100001100000110,
0b1011111101001111101000110,
0b1011111100111101110001010,
0b1011111100101011111010110,
0b1011111100011010000101010,
0b1011111100001000010000010,
0b1011111011110110011100010,
0b1011111011100100101001010,
0b1011111011010010110110110,
0b1011111011000001000101010,
0b1011111010101111010100100,
0b1011111010011101100100110,
0b1011111010001011110101110,
0b1011111001111010000111100,
0b1011111001101000011010010,
0b1011111001010110101101100,
0b1011111001000101000001110,
0b1011111000110011010111000,
0b1011111000100001101100110,
0b1011111000010000000011100,
0b1011110111111110011011000,
0b1011110111101100110011100,
0b1011110111011011001100100,
0b1011110111001001100110100,
0b1011110110111000000001100,
0b1011110110100110011101000,
0b1011110110010100111001100,
0b1011110110000011010110110,
0b1011110101110001110100110,
0b1011110101100000010011100,
0b1011110101001110110011010,
0b1011110100111101010011110,
0b1011110100101011110101000,
0b1011110100011010010111010,
0b1011110100001000111010000,
0b1011110011110111011101110,
0b1011110011100110000010010,
0b1011110011010100100111100,
0b1011110011000011001101110,
0b1011110010110001110100110,
0b1011110010100000011100010,
0b1011110010001111000101000,
0b1011110001111101101110010,
0b1011110001101100011000010,
0b1011110001011011000011010,
0b1011110001001001101111000,
0b1011110000111000011011100,
0b1011110000100111001000110,
0b1011110000010101110111000,
0b1011110000000100100101110,
0b1011101111110011010101100,
0b1011101111100010000110000,
0b1011101111010000110111010,
0b1011101110111111101001010,
0b1011101110101110011100000,
0b1011101110011101001111110,
0b1011101110001100000100010,
0b1011101101111010111001010,
0b1011101101101001101111010,
0b1011101101011000100110010,
0b1011101101000111011101110,
0b1011101100110110010110000,
0b1011101100100101001111010,
0b1011101100010100001001000,
0b1011101100000011000011110,
0b1011101011110001111111010,
0b1011101011100000111011100,
0b1011101011001111111000100,
0b1011101010111110110110010,
0b1011101010101101110101000,
0b1011101010011100110100010,
0b1011101010001011110100100,
0b1011101001111010110101010,
0b1011101001101001110111000,
0b1011101001011000111001100,
0b1011101001000111111100110,
0b1011101000110111000000110,
0b1011101000100110000101100,
0b1011101000010101001011000,
0b1011101000000100010001010,
0b1011100111110011011000010,
0b1011100111100010100000000,
0b1011100111010001101000110,
0b1011100111000000110010000,
0b1011100110101111111100010,
0b1011100110011111000111000,
0b1011100110001110010010110,
0b1011100101111101011111010,
0b1011100101101100101100010,
0b1011100101011011111010010,
0b1011100101001011001001000,
0b1011100100111010011000100,
0b1011100100101001101000100,
0b1011100100011000111001100,
0b1011100100001000001011010,
0b1011100011110111011101110,
0b1011100011100110110001000,
0b1011100011010110000101000,
0b1011100011000101011001110,
0b1011100010110100101111010,
0b1011100010100100000101100,
0b1011100010010011011100100,
0b1011100010000010110100010,
0b1011100001110010001100110,
0b1011100001100001100110000,
0b1011100001010001000000000,
0b1011100001000000011010110,
0b1011100000101111110110000,
0b1011100000011111010010010,
0b1011100000001110101111010,
0b1011011111111110001101000,
0b1011011111101101101011100,
0b1011011111011101001010110,
0b1011011111001100101010100,
0b1011011110111100001011010,
0b1011011110101011101100110,
0b1011011110011011001110110,
0b1011011110001010110001110,
0b1011011101111010010101010,
0b1011011101101001111001110,
0b1011011101011001011110110,
0b1011011101001001000100110,
0b1011011100111000101011010,
0b1011011100101000010010100,
0b1011011100010111111010100,
0b1011011100000111100011010,
0b1011011011110111001100110,
0b1011011011100110110111000,
0b1011011011010110100010000,
0b1011011011000110001101110,
0b1011011010110101111010000,
0b1011011010100101100111010,
0b1011011010010101010101000,
0b1011011010000101000011110,
0b1011011001110100110011000,
0b1011011001100100100011000,
0b1011011001010100010011110,
0b1011011001000100000101010,
0b1011011000110011110111100,
0b1011011000100011101010100,
0b1011011000010011011110000,
0b1011011000000011010010100,
0b1011010111110011000111100,
0b1011010111100010111101010,
0b1011010111010010110011110,
0b1011010111000010101011000,
0b1011010110110010100011000,
0b1011010110100010011011110,
0b1011010110010010010101000,
0b1011010110000010001111010,
0b1011010101110010001010000,
0b1011010101100010000101100,
0b1011010101010010000001110,
0b1011010101000001111110110,
0b1011010100110001111100100,
0b1011010100100001111010110,
0b1011010100010001111001110,
0b1011010100000001111001100,
0b1011010011110001111010000,
0b1011010011100001111011010,
0b1011010011010001111101010,
0b1011010011000001111111110,
0b1011010010110010000011000,
0b1011010010100010000111000,
0b1011010010010010001011110,
0b1011010010000010010001010,
0b1011010001110010010111010,
0b1011010001100010011110010,
0b1011010001010010100101110,
0b1011010001000010101110000,
0b1011010000110010110110110,
0b1011010000100011000000100,
0b1011010000010011001010110,
0b1011010000000011010101110,
0b1011001111110011100001100,
0b1011001111100011101101110,
0b1011001111010011111011000,
0b1011001111000100001000110,
0b1011001110110100010111010,
0b1011001110100100100110100,
0b1011001110010100110110010,
0b1011001110000101000110110,
0b1011001101110101011000000,
0b1011001101100101101010000,
0b1011001101010101111100100,
0b1011001101000110001111110,
0b1011001100110110100011110,
0b1011001100100110111000100,
0b1011001100010111001110000,
0b1011001100000111100100000,
0b1011001011110111111010110,
0b1011001011101000010010000,
0b1011001011011000101010010,
0b1011001011001001000011000,
0b1011001010111001011100100,
0b1011001010101001110110100,
0b1011001010011010010001100,
0b1011001010001010101101000,
0b1011001001111011001001000,
0b1011001001101011100110000,
0b1011001001011100000011100,
0b1011001001001100100001110,
0b1011001000111101000000100,
0b1011001000101101100000000,
0b1011001000011110000000010,
0b1011001000001110100001010,
0b1011000111111111000010110,
0b1011000111101111100101000,
0b1011000111100000001000000,
0b1011000111010000101011100,
0b1011000111000001001111110,
0b1011000110110001110100110,
0b1011000110100010011010100,
0b1011000110010011000000110,
0b1011000110000011100111100,
0b1011000101110100001111010,
0b1011000101100100110111100,
0b1011000101010101100000100,
0b1011000101000110001010000,
0b1011000100110110110100010,
0b1011000100100111011111010,
0b1011000100011000001010110,
0b1011000100001000110111000,
0b1011000011111001100100000,
0b1011000011101010010001100,
0b1011000011011010111111110,
0b1011000011001011101110110,
0b1011000010111100011110010,
0b1011000010101101001110100,
0b1011000010011101111111010,
0b1011000010001110110000110,
0b1011000001111111100011000,
0b1011000001110000010110000,
0b1011000001100001001001100,
0b1011000001010001111101100,
0b1011000001000010110010010,
0b1011000000110011100111110,
0b1011000000100100011110000,
0b1011000000010101010100110,
0b1011000000000110001100000,
0b1010111111110111000100000,
0b1010111111100111111100110,
0b1010111111011000110110010,
0b1010111111001001110000010,
0b1010111110111010101010110,
0b1010111110101011100110010,
0b1010111110011100100010000,
0b1010111110001101011110110,
0b1010111101111110011100000,
0b1010111101101111011001110,
0b1010111101100000011000010,
0b1010111101010001010111100,
0b1010111101000010010111010,
0b1010111100110011010111110,
0b1010111100100100011000110,
0b1010111100010101011010100,
0b1010111100000110011101000,
0b1010111011110111100000000,
0b1010111011101000100011100,
0b1010111011011001101000000,
0b1010111011001010101100110,
0b1010111010111011110010100,
0b1010111010101100111000100,
0b1010111010011101111111100,
0b1010111010001111000111000,
0b1010111010000000001111000,
0b1010111001110001010111110,
0b1010111001100010100001000,
0b1010111001010011101011000,
0b1010111001000100110101110,
0b1010111000110110000001000,
0b1010111000100111001101000,
0b1010111000011000011001100,
0b1010111000001001100110100,
0b1010110111111010110100010,
0b1010110111101100000010110,
0b1010110111011101010001110,
0b1010110111001110100001100,
0b1010110110111111110001110,
0b1010110110110001000010110,
0b1010110110100010010100010,
0b1010110110010011100110010,
0b1010110110000100111001010,
0b1010110101110110001100100,
0b1010110101100111100000100,
0b1010110101011000110101010,
0b1010110101001010001010100,
0b1010110100111011100000100,
0b1010110100101100110111000,
0b1010110100011110001110000,
0b1010110100001111100101110,
0b1010110100000000111110010,
0b1010110011110010010111010,
0b1010110011100011110000110,
0b1010110011010101001011000,
0b1010110011000110100101110,
0b1010110010111000000001010,
0b1010110010101001011101010,
0b1010110010011010111010000,
0b1010110010001100010111010,
0b1010110001111101110101010,
0b1010110001101111010011110,
0b1010110001100000110010110,
0b1010110001010010010010100,
0b1010110001000011110011000,
0b1010110000110101010100000,
0b1010110000100110110101100,
0b1010110000011000010111100,
0b1010110000001001111010100,
0b1010101111111011011101110,
0b1010101111101101000001110,
0b1010101111011110100110010,
0b1010101111010000001011100,
0b1010101111000001110001100,
0b1010101110110011010111110,
0b1010101110100100111110110,
0b1010101110010110100110100,
0b1010101110001000001110110,
0b1010101101111001110111100,
0b1010101101101011100001000,
0b1010101101011101001011000,
0b1010101101001110110101100,
0b1010101101000000100000110,
0b1010101100110010001100100,
0b1010101100100011111001000,
0b1010101100010101100110000,
0b1010101100000111010011110,
0b1010101011111001000001110,
0b1010101011101010110000110,
0b1010101011011100100000000,
0b1010101011001110010000000,
0b1010101011000000000000110,
0b1010101010110001110001110,
0b1010101010100011100011110,
0b1010101010010101010110000,
0b1010101010000111001001000,
0b1010101001111000111100100,
0b1010101001101010110000110,
0b1010101001011100100101100,
0b1010101001001110011010110,
0b1010101001000000010000110,
0b1010101000110010000111010,
0b1010101000100011111110010,
0b1010101000010101110110000,
0b1010101000000111101110010,
0b1010100111111001100111000,
0b1010100111101011100000100,
0b1010100111011101011010100,
0b1010100111001111010101000,
0b1010100111000001010000010,
0b1010100110110011001100000,
0b1010100110100101001000010,
0b1010100110010111000101010,
0b1010100110001001000010110,
0b1010100101111011000001000,
0b1010100101101100111111100,
0b1010100101011110111110110,
0b1010100101010000111110110,
0b1010100101000010111111000,
0b1010100100110101000000000,
0b1010100100100111000001110,
0b1010100100011001000011110,
0b1010100100001011000110100,
0b1010100011111101001001110,
0b1010100011101111001101110,
0b1010100011100001010010010,
0b1010100011010011010111010,
0b1010100011000101011100110,
0b1010100010110111100011000,
0b1010100010101001101001110,
0b1010100010011011110001000,
0b1010100010001101111000110,
0b1010100010000000000001010,
0b1010100001110010001010010,
0b1010100001100100010100000,
0b1010100001010110011110000,
0b1010100001001000101000110,
0b1010100000111010110100010,
0b1010100000101101000000000,
0b1010100000011111001100100,
0b1010100000010001011001100,
0b1010100000000011100111000,
0b1010011111110101110101010,
0b1010011111101000000011110,
